artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,in_train,new_filename
Albert Trachsel,1929.0,landscape,1280.0,948.0,265220.0,wikipedia,Post-Impressionism,Landschaft mit freistehender Weide,TRUE,13159.jpg
Albert Trachsel,1906.0,landscape,570.0,442.0,193186.0,wikiart,Symbolism,Dream Landscape with a Group of Trees,TRUE,48988.jpg
Albert Trachsel,1907.0,landscape,4500.0,3330.0,2808388.0,wikiart,Symbolism,Paesaggio da sogno,TRUE,92019.jpg
Albert Trachsel,1819.0,still life,426.0,512.0,110974.0,wikiart,Post-Impressionism,Still-life with Dahlias,TRUE,102919.jpg
Albert Trachsel,1905.0,landscape,1000.0,811.0,401214.0,wikiart,Symbolism,Droomlandschap,TRUE,14234.jpg
Albert Trachsel,,symbolic painting,450.0,335.0,11005.0,wikipedia,Symbolism,Elsinor,TRUE,82420.jpg
Albert Trachsel,,landscape,570.0,460.0,161692.0,wikiart,Post-Impressionism,Spring Landscape,TRUE,40101.jpg
Alberto Burri,1960,abstract,500.0,484.0,58600.0,wikiart,Spatialism,Iron,TRUE,6871.jpg
Alberto Burri,1955,illustration,500.0,411.0,44094.0,wikiart,Art Informel,Plate from 17 variazioni su temi proposti per una pura ideologia fonetica,TRUE,103187.jpg
Alberto Burri,1954,abstract,1098.0,942.0,124685.0,wikiart,Spatialism,Sacking and Red,TRUE,82897.jpg
Alberto Burri,1955,illustration,500.0,389.0,57486.0,wikiart,Art Informel,Plate from 17 variazioni su temi proposti per una pura ideologia fonetica,TRUE,51845.jpg
Alberto Burri,1961,abstract,500.0,704.0,93251.0,wikiart,Art Informel,Combustion,TRUE,74545.jpg
Alberto Burri,1982,abstract,640.0,389.0,209821.0,wikiart,Spatialism,Cretto Grande Bianco,TRUE,9942.jpg
Alberto Burri,1947,cityscape,804.0,869.0,241344.0,wikiart,Expressionism,Upper Piazza,TRUE,79797.jpg
Alberto Burri,1946,genre painting,804.0,923.0,229928.0,wikiart,Expressionism,Procession of the Dead Christ,TRUE,12739.jpg
Albrecht Durer,,religious painting,1576.0,1833.0,424108.0,wikiart,Northern Renaissance,Madonna with the apple,TRUE,86140.jpg
Albrecht Durer,,portrait,1576.0,1965.0,512636.0,wikiart,Northern Renaissance,"Portrait of Henry Parker, Lord Morley ",TRUE,67609.jpg
Albrecht Durer,,portrait,1024.0,1367.0,248713.0,wikiart,Northern Renaissance,Cardinal Albrecht von Brandenburg,TRUE,49671.jpg
Albrecht Durer,,religious painting,861.0,1161.0,219999.0,wikiart,Northern Renaissance,Virgin and Child before an Archway,TRUE,98203.jpg
Albrecht Durer,,portrait,2188.0,3000.0,735335.0,wikiart,Northern Renaissance,Portrait of a young woman ,TRUE,39414.jpg
Albrecht Durer,,religious painting,820.0,1014.0,160509.0,wikiart,Northern Renaissance,Mary and child,TRUE,57495.jpg
Albrecht Durer,1506,sketch and study,2309.0,3000.0,1282975.0,wikiart,Northern Renaissance,Head of an Angel,TRUE,47941.jpg
Albrecht Durer,,portrait,1960.0,3000.0,566940.0,wikiart,Northern Renaissance,Nuremberg woman in house dress,TRUE,16923.jpg
Aldemir Martins,1977.0,animal painting,370.0,480.0,70973.0,wikiart,Naïve Art (Primitivism),Galo,TRUE,82012.jpg
Aldemir Martins,2001.0,still life,880.0,364.0,362236.0,wikiart,Naïve Art (Primitivism),Vase With Flowers and Fruit,TRUE,59891.jpg
Aldemir Martins,1990.0,flower painting,288.0,700.0,71782.0,wikiart,Naïve Art (Primitivism),Vase With Flowers,TRUE,342.jpg
Aldemir Martins,,still life,640.0,480.0,256456.0,wikiart,Naïve Art (Primitivism),Caju e Bananas,TRUE,17545.jpg
Aldemir Martins,2001.0,animal painting,554.0,670.0,358432.0,wikiart,Naïve Art (Primitivism),White Cat,TRUE,80890.jpg
Aldemir Martins,1968.0,flower painting,524.0,650.0,68369.0,wikiart,Naïve Art (Primitivism),Vase With Flowers,TRUE,4335.jpg
Aldemir Martins,1995.0,animal painting,500.0,355.0,32246.0,wikiart,Naïve Art (Primitivism),Pavão,TRUE,85955.jpg
Aldemir Martins,1987.0,animal painting,378.0,500.0,39160.0,wikiart,Naïve Art (Primitivism),Galo,TRUE,12424.jpg
Alekos Kontopoulos ,,self-portrait,577.0,768.0,150388.0,wikiart,Expressionism,Self Portrait,TRUE,57747.jpg
Alekos Kontopoulos ,,abstract,740.0,768.0,191861.0,wikiart,Abstract Art,Abstract,TRUE,73902.jpg
Alekos Kontopoulos ,,abstract,846.0,768.0,215092.0,wikiart,Abstract Art,Fruit emotion,TRUE,67248.jpg
Alekos Kontopoulos ,1970.0,symbolic painting,829.0,768.0,224226.0,wikiart,Surrealism,"Refutations,",TRUE,83001.jpg
Alekos Kontopoulos ,,abstract,544.0,768.0,166216.0,wikiart,Abstract Art,Composition,TRUE,51259.jpg
Alekos Kontopoulos ,,abstract,560.0,768.0,164690.0,wikiart,Abstract Art,Abstract composition,TRUE,3804.jpg
Alekos Kontopoulos ,,portrait,445.0,599.0,91125.0,wikiart,Social Realism,Portrait of Calliope,TRUE,36905.jpg
Alekos Kontopoulos ,1974.0,abstract,846.0,768.0,226880.0,wikiart,Abstract Art,Images,TRUE,37157.jpg
Aleksander Gierymski,1891.0,landscape,1280.0,933.0,320727.0,wikipedia,Impressionism,The Sea,TRUE,62321.jpg
Aleksander Gierymski,1880.0,flower painting,902.0,1023.0,266735.0,wikipedia,Realism,Begonie,TRUE,25755.jpg
Aleksander Gierymski,,cityscape,592.0,800.0,55930.0,wikiart,Realism,Plac Wittelsbachów w Monachium,TRUE,51338.jpg
Aleksander Gierymski,,cityscape,637.0,800.0,45797.0,wikiart,Realism,Opera paryska w nocy,TRUE,50747.jpg
Aleksander Gierymski,1882.0,genre painting,800.0,745.0,181778.0,wikiart,Impressionism,Altany,TRUE,34949.jpg
Aleksander Gierymski,1895.0,genre painting,771.0,569.0,302477.0,wikiart,Realism,Peasant coffin,TRUE,10941.jpg
Aleksander Gierymski,1880.0,genre painting,513.0,800.0,77057.0,wikiart,Realism,Sjesta włoska,TRUE,94512.jpg
Aleksander Gierymski,,cityscape,800.0,523.0,127222.0,wikiart,Impressionism,Wieczór nad Sekwaną,TRUE,67979.jpg
Aleksandra Ekster,1920.0,design,544.0,800.0,73508.0,wikiart,Cubo-Futurism,Women's costume for the Spanish dance,TRUE,9183.jpg
Aleksandra Ekster,1920.0,design,368.0,514.0,40039.0,wikiart,Cubo-Futurism,Women's costume for the Spanish dance,TRUE,88085.jpg
Aleksandra Ekster,1912.0,cityscape,850.0,520.0,68810.0,wikiart,Cubo-Futurism,View of Paris,TRUE,47125.jpg
Aleksandra Ekster,1916.0,design,348.0,500.0,34240.0,wikiart,Cubo-Futurism,"Costume Design for the play ""Famira Kifared""",TRUE,97515.jpg
Aleksandra Ekster,1925.0,cityscape,560.0,800.0,239325.0,wikiart,Cubo-Futurism,Venice,TRUE,41408.jpg
Aleksandra Ekster,1921.0,design,500.0,412.0,122241.0,wikiart,Cubo-Futurism,"Costume Design for ""Modern Khlestakov""",TRUE,86004.jpg
Aleksandra Ekster,1915.0,still life,740.0,950.0,123721.0,wikiart,Cubo-Futurism,Still life with egg,TRUE,20622.jpg
Aleksandra Ekster,1922.0,,871.0,644.0,215336.0,wikiart,Constructivism,Satanic Ballet,TRUE,7145.jpg
Aleksey Savrasov,1871,landscape,1000.0,478.0,84624.0,wikiart,Realism,Caves Monastery near Nizhny Novgorod,TRUE,49849.jpg
Aleksey Savrasov,1884,landscape,743.0,1000.0,234833.0,wikiart,Realism,Early spring. Backwoods,TRUE,70772.jpg
Aleksey Savrasov,1870,landscape,1000.0,770.0,229972.0,wikiart,Realism,Volga near Gorodets,TRUE,29599.jpg
Aleksey Savrasov,c.1870,landscape,1000.0,677.0,149113.0,wikiart,Realism,Volga,TRUE,4747.jpg
Aleksey Savrasov,1854,landscape,1000.0,629.0,167182.0,wikiart,Realism,Stumps,TRUE,46821.jpg
Aleksey Savrasov,1872,landscape,902.0,1000.0,259586.0,wikiart,Realism,Village Bulgarians,TRUE,93328.jpg
Aleksey Savrasov,1880,landscape,747.0,1000.0,134684.0,wikiart,Realism,Spring,TRUE,84102.jpg
Aleksey Savrasov,1890,landscape,1000.0,645.0,164514.0,wikiart,Realism,The village in winter,TRUE,57708.jpg
Alexander Boghossian,1980,symbolic painting,516.0,319.0,113452.0,wikiart,Surrealism,African Images,TRUE,52253.jpg
Alexander Boghossian,1981,symbolic painting,496.0,502.0,37793.0,wikiart,Surrealism,Time Cycle III,TRUE,2590.jpg
Alexander Boghossian,1961,portrait,318.0,550.0,115090.0,wikiart,Surrealism,Untitled (Head of a Woman),TRUE,37608.jpg
Alexander Boghossian,1966,abstract,550.0,550.0,167310.0,wikiart,Surrealism,Untitled (Abstract Composition),TRUE,93312.jpg
Alexander Boghossian,1984,symbolic painting,346.0,446.0,38957.0,wikiart,Surrealism,Jacob's Ladder,TRUE,12269.jpg
Alexander Boghossian,1964,abstract,388.0,550.0,108253.0,wikiart,Surrealism,Untitled (Abstract Composition),TRUE,7621.jpg
Alexander Boghossian,1973,symbolic painting,527.0,381.0,52999.0,wikiart,Surrealism,The End of the Beginning,TRUE,67986.jpg
Alexander Boghossian,1967,symbolic painting,386.0,550.0,160126.0,wikiart,Surrealism,Axum,TRUE,68605.jpg
Alexander Liberman,1952,abstract,484.0,480.0,153431.0,wikiart,Hard Edge Painting,Beat,TRUE,82829.jpg
Alexander Liberman,1962,abstract,476.0,480.0,87466.0,wikiart,Hard Edge Painting,Air,TRUE,45257.jpg
Alexander Liberman,1950,abstract,856.0,844.0,107322.0,wikiart,Hard Edge Painting,Two Circles,TRUE,32249.jpg
Alexander Liberman,1961,abstract,520.0,394.0,23145.0,wikiart,Hard Edge Painting,Omega IX,TRUE,29186.jpg
Alexander Liberman,1977,abstract,640.0,397.0,247687.0,wikiart,Abstract Expressionism,Erg Series,TRUE,61950.jpg
Alexander Liberman,1961,abstract,488.0,480.0,65472.0,wikiart,Hard Edge Painting,Omicron VII,TRUE,49890.jpg
Alexander Liberman,1962,abstract,632.0,480.0,162982.0,wikiart,Hard Edge Painting,Untitled Abstract,TRUE,16552.jpg
Alexander Liberman,1959,abstract,700.0,497.0,44590.0,wikiart,Hard Edge Painting,Revolving,TRUE,42737.jpg
Alexander Pope,1888.0,,1536.0,1451.0,364367.0,wikipedia,Romanticism,Emblems of the Civil War ,TRUE,96204.jpg
Alexander Pope,1900.0,still life,1024.0,1114.0,422061.0,wikiart,Romanticism,After the Hunt ,TRUE,59516.jpg
Alexander Pope,,still life,765.0,1001.0,88680.0,wikiart,Romanticism,Sportsman's Still Life,TRUE,45659.jpg
Alexander Pope,1905.0,animal painting,1461.0,1095.0,396941.0,wikiart,Romanticism,Sheep in Field ,TRUE,13504.jpg
Alexander Pope,1900.0,animal painting,856.0,1105.0,73407.0,wikiart,Romanticism,Springer Spaniel with Pheasant ,TRUE,21629.jpg
Alexander Pope,1905.0,still life,674.0,768.0,50020.0,wikiart,Romanticism,Trophies of the Hunt ,TRUE,57250.jpg
Alexander Pope,,still life,950.0,1280.0,313329.0,wikiart,Romanticism,A Hunter's Still Life,TRUE,101364.jpg
Alexander Pope,1913.0,animal painting,927.0,705.0,573445.0,wikiart,Romanticism,A Pair of Setters ,TRUE,39536.jpg
Alexandre Benois,1904.0,illustration,544.0,700.0,207892.0,wikiart,Art Nouveau (Modern),Letter «T»,TRUE,70472.jpg
Alexandre Benois,1919.0,design,800.0,351.0,93333.0,wikiart,Art Nouveau (Modern),"The scene of the ball. Set Design for Tchaikovsky's opera ""Queen of Spades""",TRUE,48252.jpg
Alexandre Benois,1910.0,illustration,838.0,876.0,264330.0,wikiart,Art Nouveau (Modern),Death of the Countess,TRUE,59797.jpg
Alexandre Benois,1905.0,landscape,512.0,800.0,149138.0,wikiart,Post-Impressionism,Versailles. Fountain of Bacchus in the winter,TRUE,657.jpg
Alexandre Benois,1906.0,landscape,800.0,712.0,222568.0,wikiart,Post-Impressionism,The Evening,TRUE,22916.jpg
Alexandre Benois,1897.0,,800.0,343.0,81687.0,wikiart,Post-Impressionism,Versailles. King's walk ,TRUE,33249.jpg
Alexandre Benois,1906.0,landscape,800.0,614.0,117682.0,wikiart,Art Nouveau (Modern),Versailles,TRUE,99786.jpg
Alexandre Benois,1911.0,design,600.0,848.0,171167.0,wikiart,Art Nouveau (Modern),Ballerina. Costume design for Tamara Karsavina,TRUE,44742.jpg
Alexandre Jacovleff,1927.0,genre painting,1591.0,2111.0,838162.0,wikiart,Expressionism,Dessins Et Peintures D'afrique Executés Au Cours De L'expédition Citroën Centre Afrique ,TRUE,31571.jpg
Alexandre Jacovleff,1919.0,portrait,1000.0,1214.0,419775.0,wikiart,Expressionism,Portrait of a Japanese girl ,TRUE,95674.jpg
Alexandre Jacovleff,1926.0,genre painting,516.0,670.0,268309.0,wikiart,Expressionism,Banda Woman with a Child ,TRUE,65680.jpg
Alexandre Jacovleff,1934.0,portrait,516.0,1104.0,350531.0,wikiart,Expressionism,Anita Lopez in the form of scout ,TRUE,61813.jpg
Alexandre Jacovleff,,genre painting,424.0,898.0,194638.0,wikiart,Neoclassicism,Water Carrying on Capri,TRUE,1835.jpg
Alexandre Jacovleff,1918.0,sketch and study,516.0,343.0,124707.0,wikiart,Expressionism,Camels ,TRUE,83970.jpg
Alexandre Jacovleff,,still life,516.0,651.0,254510.0,wikiart,Expressionism,Still Life with a Table,TRUE,11678.jpg
Alexandre Jacovleff,1938.0,mythological painting,730.0,491.0,41664.0,wikiart,Expressionism,Neptune and Andromeda,TRUE,100206.jpg
Alexej von Jawlensky,1909,portrait,716.0,1024.0,228447.0,wikipedia,Expressionism,Portrait of a Girl,TRUE,24088.jpg
Alexej von Jawlensky,1912,portrait,844.0,1024.0,250510.0,wikipedia,Expressionism,Woman with a green fan,TRUE,71063.jpg
Alexej von Jawlensky,1917,portrait,842.0,1024.0,211024.0,wikipedia,Expressionism,Mystischer Kopf: Frauenkopf auf rotem Grund,TRUE,88431.jpg
Alexej von Jawlensky,1913,still life,518.0,600.0,83203.0,wikipedia,Fauvism,Still-life with jug,TRUE,40275.jpg
Alexej von Jawlensky,1913,portrait,737.0,1024.0,269280.0,wikipedia,Expressionism,The Blue Mantilla,TRUE,98241.jpg
Alexej von Jawlensky,1912,portrait,698.0,950.0,128584.0,wikiart,Fauvism,Head in blue,TRUE,101819.jpg
Alexej von Jawlensky,1912,landscape,1227.0,1024.0,301873.0,wikipedia,Expressionism,Berglandschaft mit Häusern,TRUE,78884.jpg
Alexej von Jawlensky,1912,nude painting (nu),956.0,1024.0,260598.0,wikipedia,Expressionism,Nude,TRUE,56843.jpg
Alexey  Bogolyubov,c.1860,landscape,500.0,326.0,26077.0,wikiart,Realism,Radishchevskaya estate of Bogolyubov (homestead Ablyazov),TRUE,78865.jpg
Alexey  Bogolyubov,1889,landscape,1000.0,673.0,175932.0,wikiart,Realism,"Alley in the park, Liechtenstein",TRUE,78260.jpg
Alexey  Bogolyubov,1863,cityscape,799.0,511.0,26365.0,wikiart,Realism,Pisa. View of the baptistery and the cathedral,TRUE,62995.jpg
Alexey  Bogolyubov,1854,marina,1000.0,664.0,421161.0,wikiart,Romanticism,"The battle of fregate Flora against Turkish steamships near Pitsunda November, 11 1853",TRUE,10985.jpg
Alexey  Bogolyubov,1854,cityscape,1297.0,688.0,54332.0,wikiart,Romanticism,Riding on Neva river,TRUE,17529.jpg
Alexey  Bogolyubov,1879,cityscape,1000.0,775.0,151129.0,wikiart,Realism,Norman city,TRUE,22008.jpg
Alexey  Bogolyubov,1851,cityscape,1000.0,637.0,95762.0,wikiart,Romanticism,Smolny as seen from Bolshaya Okhta,TRUE,41122.jpg
Alexey  Bogolyubov,1860,marina,980.0,633.0,53915.0,wikiart,Realism,Sailboats in the bay,TRUE,62895.jpg
Alfred Parsons,1911.0,landscape,675.0,944.0,125169.0,wikiart,Naturalism,"Orange Lilies, Broadway, Worcestershire",TRUE,27908.jpg
Alfred Parsons,1900.0,landscape,944.0,584.0,79913.0,wikiart,Naturalism,The Manor Park,TRUE,7594.jpg
Alfred Parsons,,landscape,800.0,566.0,86643.0,wikiart,Naturalism,The Narrows at Rosneath and the Gareloch,TRUE,10287.jpg
Alfred Parsons,1903.0,landscape,944.0,674.0,137008.0,wikiart,Naturalism,The Pear Orchard,TRUE,92972.jpg
Alfred Parsons,,landscape,800.0,640.0,97515.0,wikiart,Naturalism,"Ash Trees at Cropthorne, Worcestershire",TRUE,30.jpg
Alfred Parsons,1900.0,flower painting,800.0,525.0,73674.0,wikiart,Naturalism,Magnolias,TRUE,29850.jpg
Alfred Parsons,1880.0,landscape,944.0,629.0,80994.0,wikiart,Naturalism,Morning on the Kennet,TRUE,26867.jpg
Alfred Parsons,,landscape,944.0,478.0,81164.0,wikiart,Naturalism,All in the Blue Unclouded Weather,TRUE,40491.jpg
Alfred Sisley,1878,landscape,897.0,747.0,737707.0,wikiart,Impressionism,The Seine at Point du Jour,TRUE,99154.jpg
Alfred Sisley,1875,landscape,2024.0,1518.0,413903.0,wikiart,Impressionism,Bassin de Marly,TRUE,10349.jpg
Alfred Sisley,1897,landscape,800.0,668.0,130996.0,wikiart,Impressionism,High wind,TRUE,102639.jpg
Alfred Sisley,1885,landscape,1022.0,747.0,256511.0,wikiart,Impressionism,Border of the Woods,TRUE,49903.jpg
Alfred Sisley,,landscape,1293.0,948.0,349734.0,wikiart,Impressionism,Near the Seine at By,TRUE,36023.jpg
Alfred Sisley,1885,landscape,647.0,540.0,69048.0,wikiart,Impressionism,The village of Sablons,TRUE,10021.jpg
Alfred Sisley,1892,landscape,2536.0,2024.0,624168.0,wikiart,Impressionism,Banks of the Loing at Moret,TRUE,75174.jpg
Alfred Sisley,1892,landscape,1215.0,1005.0,274667.0,wikiart,Impressionism,Spring Sunshine on the Loing,TRUE,72184.jpg
Alfred Stevens,1854,genre painting,806.0,562.0,142898.0,wikiart,Romanticism,"What is Called Vagrancy or, The Hunters of Vincennes",TRUE,99650.jpg
Alfred Stevens,1892,marina,493.0,600.0,144080.0,wikiart,Romanticism,Moonlit seascape,TRUE,98343.jpg
Alfred Stevens,1906,portrait,3618.0,4683.0,3681084.0,wikiart,Romanticism,Portrait of a young lady,TRUE,22404.jpg
Alfred Stevens,,genre painting,619.0,1040.0,121138.0,wikiart,Romanticism,On a Stroll,TRUE,2696.jpg
Alfred Stevens,1872,genre painting,1883.0,2834.0,2518844.0,wikiart,Romanticism,The Japanese Parisian,TRUE,937.jpg
Alfred Stevens,,genre painting,437.0,620.0,262012.0,wikiart,Romanticism,A Young Girl Seated by a Tree,TRUE,76128.jpg
Alfred Stevens,,portrait,1343.0,1785.0,992831.0,wikiart,Romanticism,Women's Harp,TRUE,51991.jpg
Alfred Stevens,,portrait,1487.0,2000.0,803008.0,wikiart,Romanticism,Woman In a Straw Hat,TRUE,69507.jpg
Alice Neel,1970,portrait,2472.0,3135.0,361609.0,wikiart,Expressionism,Hartley & Ginny,TRUE,38878.jpg
Alice Neel,1970,portrait,1756.0,2597.0,1194921.0,wikiart,Expressionism,Andy Warhol,TRUE,36994.jpg
Alice Neel,1969,still life,640.0,472.0,160187.0,wikiart,Expressionism,Still Life Spring Lake,TRUE,53684.jpg
Alice Neel,1978,nude painting (nu),1241.0,1536.0,218497.0,wikiart,Expressionism,Andrew,TRUE,8027.jpg
Alice Neel,1931,portrait,1416.0,1536.0,329313.0,wikiart,Expressionism,Kenneth Dolittle,TRUE,92081.jpg
Alice Neel,1947,landscape,407.0,512.0,182247.0,wikiart,Expressionism,The Sea,TRUE,13813.jpg
Alice Neel,1952,portrait,349.0,570.0,184217.0,wikiart,Expressionism,Phyllis Rubin,TRUE,80766.jpg
Alice Neel,1952,portrait,421.0,480.0,208764.0,wikiart,Expressionism,"Robert, Helen and Ed",TRUE,81471.jpg
Alighiero Boetti,1980.0,abstract,347.0,500.0,44004.0,wikiart,Conceptual Art,Untitled,TRUE,76182.jpg
Alighiero Boetti,,figurative,401.0,570.0,110117.0,wikiart,Art Informel,Untitled,TRUE,1277.jpg
Alighiero Boetti,,abstract,512.0,378.0,174820.0,wikiart,Art Informel,Mimetico,TRUE,69587.jpg
Alighiero Boetti,,abstract,397.0,570.0,153378.0,wikiart,Art Informel,Untitled,TRUE,59867.jpg
Alighiero Boetti,1990.0,abstract,498.0,500.0,193477.0,wikiart,Lettrism,Tavola pitagorica (Farsi),TRUE,93966.jpg
Alighiero Boetti,1970.0,abstract,498.0,500.0,139177.0,wikiart,Lettrism,Emme I Elle,TRUE,65627.jpg
Alighiero Boetti,1988.0,figurative,397.0,570.0,107686.0,wikiart,Art Informel,Fanno Cinque,TRUE,86936.jpg
Alighiero Boetti,1978.0,figurative,570.0,383.0,219199.0,wikiart,Cartographic Art,Mappa,TRUE,3580.jpg
Allan Ramsay,1766,portrait,825.0,1000.0,124073.0,wikiart,Rococo,Portrait of David Hume,TRUE,27208.jpg
Allan Ramsay,1747,portrait,695.0,835.0,393125.0,wikiart,Rococo,Portrait of a Naval Officer,TRUE,58000.jpg
Allan Ramsay,c.1750,portrait,539.0,642.0,53174.0,wikiart,Rococo,"John Campbell, 4th Earl of Loudoun",TRUE,31729.jpg
Allan Ramsay,1749,portrait,475.0,735.0,14815.0,wikiart,Rococo,"Portrait of Archibald Campbell, 3rd Duke of Argyll",TRUE,22054.jpg
Allan Ramsay,1741,portrait,1600.0,1935.0,793825.0,wikiart,Rococo,Miss Craigie,TRUE,43221.jpg
Allan Ramsay,1763,portrait,554.0,658.0,17745.0,wikiart,Rococo,Portrait of Anne Brown,TRUE,81503.jpg
Allan Ramsay,1762,portrait,508.0,766.0,28659.0,wikiart,Rococo,Portrait of Queen Charlotte,TRUE,41155.jpg
Allan Ramsay,c.1765,portrait,745.0,1160.0,130969.0,wikiart,Rococo,Queen Charlotte with her Two Children,TRUE,4289.jpg
Alma Woodsey Thomas,1973,abstract,541.0,600.0,178402.0,wikiart,Color Field Painting,Orion,TRUE,66126.jpg
Alma Woodsey Thomas,1970,abstract,500.0,497.0,141365.0,wikiart,Color Field Painting,Snoopy Sees Earth Wrapped in Sunset,TRUE,22838.jpg
Alma Woodsey Thomas,1973,abstract,1400.0,1112.0,245609.0,wikiart,Color Field Painting,Autumn Leaves Fluttering in the Breeze,TRUE,81322.jpg
Alma Woodsey Thomas,1973,abstract,500.0,335.0,49339.0,wikiart,Color Field Painting,Wind and Crepe Myrtle Concerto,TRUE,101739.jpg
Alma Woodsey Thomas,1969,abstract,500.0,599.0,132584.0,wikiart,Color Field Painting,"Iris, Tulips, Jonquils, and Crocuses",TRUE,26730.jpg
Alma Woodsey Thomas,1972,abstract,500.0,645.0,172681.0,wikiart,Color Field Painting,"Red Sunset, Old Pond Concerto",TRUE,93463.jpg
Alma Woodsey Thomas,1958,abstract,500.0,575.0,105403.0,wikiart,Abstract Expressionism,The Stormy Sea,TRUE,3915.jpg
Alma Woodsey Thomas,1976,abstract,1760.0,808.0,531628.0,wikiart,Color Field Painting,Red Azaleas Singing and Dancing Rock and Roll Music,TRUE,23256.jpg
Alonzo Cano,1638,religious painting,2250.0,3654.0,2452788.0,wikiart,Baroque,The Crucifixion,TRUE,61368.jpg
Alonzo Cano,c.1648,religious painting,1576.0,1835.0,256864.0,wikiart,Baroque,Maria,TRUE,68063.jpg
Alonzo Cano,c.1647,religious painting,801.0,1179.0,137356.0,wikiart,Baroque,St. Isidore saves a child that had fallen in a well,TRUE,59936.jpg
Alonzo Cano,c.1645,religious painting,380.0,498.0,41670.0,wikiart,Baroque,St. Vincent Ferrer preaching,TRUE,69888.jpg
Alonzo Cano,c.1640,portrait,700.0,497.0,85123.0,wikiart,Baroque,Kings of the Visigoths,TRUE,44488.jpg
Alonzo Cano,c.1619,religious painting,400.0,578.0,130421.0,wikiart,Baroque,Inmaculate Conception,TRUE,27871.jpg
Alonzo Cano,1635,religious painting,523.0,1000.0,78873.0,wikiart,Baroque,Saint John the Evangelist's Vision of Jerusalem,TRUE,60962.jpg
Alonzo Cano,c.1637,religious painting,404.0,800.0,92079.0,wikiart,Baroque,St. John the Evangelist and the Poisoned Cup,TRUE,67121.jpg
Alphonse Allais,1884,abstract,1400.0,980.0,320359.0,wikiart,Abstract Art,Band of Greyfriars in the Fog (Band Of Dusty Drunks In The Fog),TRUE,72579.jpg
Alphonse Allais,1884,abstract,1400.0,980.0,267187.0,wikiart,Abstract Art,Fear of Navy Recruits Seeing the Mediterranean for the First Time,TRUE,31635.jpg
Alphonse Allais,1884,abstract,1400.0,980.0,175118.0,wikiart,Abstract Art,Jaundiced Cuckolds Handling Ochre,TRUE,22499.jpg
